county,precinct,office,district,party,candidate,absentee,early_votes,election_day,votes
City & County of Honolulu,47-03,Governor,,R,AIONA / AHU,173,19,613,805
City & County of Honolulu,47-03,Governor,,L,DAVIS / MARLIN,4,0,7,11
City & County of Honolulu,47-03,Governor,,I,HANNEMANN / CHANG,90,3,387,480
City & County of Honolulu,47-03,Governor,,D,IGE / TSUTSUI,68,4,202,274
City & County of Honolulu,47-03,State Senate,23,R,"FALE, Richard Lee",215,21,877,1113
City & County of Honolulu,47-03,State Senate,23,D,"RIVIERE, Gil",110,5,310,425
City & County of Honolulu,47-03,State Representative,47,D,"FONOIMOANA, Kent K.",98,9,364,471
City & County of Honolulu,47-03,State Representative,47,R,"POUHA, Feki",228,15,823,1066
City & County of Honolulu,47-04,U.S. Senate Vacancy,,R,"CAVASSO, Cam",240,25,608,873
City & County of Honolulu,47-04,U.S. Senate Vacancy,,L,"KOKOSKI, Michael",15,4,45,64
City & County of Honolulu,47-04,U.S. Senate Vacancy,,D,"SCHATZ, Brian",385,41,666,1092
City & County of Honolulu,47-04,U.S. House,2,R,"CROWLEY, Kawika",189,17,432,638
City & County of Honolulu,47-04,U.S. House,2,D,"GABBARD, Tulsi",424,50,834,1308
City & County of Honolulu,47-04,U.S. House,2,L,"KENT, Joe",22,3,57,82
City & County of Honolulu,47-04,Governor,,R,AIONA / AHU,279,27,651,957
City & County of Honolulu,47-04,Governor,,L,DAVIS / MARLIN,12,0,26,38
City & County of Honolulu,47-04,Governor,,I,HANNEMANN / CHANG,96,9,288,393
City & County of Honolulu,47-04,Governor,,D,IGE / TSUTSUI,258,36,393,687
City & County of Honolulu,47-04,State Senate,23,R,"FALE, Richard Lee",300,28,770,1098
City & County of Honolulu,47-04,State Senate,23,D,"RIVIERE, Gil",335,42,564,941
City & County of Honolulu,47-04,State Representative,47,D,"FONOIMOANA, Kent K.",328,49,552,929
City & County of Honolulu,47-04,State Representative,47,R,"POUHA, Feki",284,20,776,1080
City & County of Honolulu,48-01,U.S. Senate Vacancy,,R,"CAVASSO, Cam",242,20,344,606
City & County of Honolulu,48-01,U.S. Senate Vacancy,,L,"KOKOSKI, Michael",15,0,27,42
City & County of Honolulu,48-01,U.S. Senate Vacancy,,D,"SCHATZ, Brian",440,33,568,1041
City & County of Honolulu,48-01,U.S. House,2,R,"CROWLEY, Kawika",166,17,236,419
City & County of Honolulu,48-01,U.S. House,2,D,"GABBARD, Tulsi",497,38,683,1218
City & County of Honolulu,48-01,U.S. House,2,L,"KENT, Joe",22,0,18,40
City & County of Honolulu,48-01,Governor,,R,AIONA / AHU,307,25,453,785
City & County of Honolulu,48-01,Governor,,L,DAVIS / MARLIN,10,1,21,32
City & County of Honolulu,48-01,Governor,,I,HANNEMANN / CHANG,73,5,92,170
City & County of Honolulu,48-01,Governor,,D,IGE / TSUTSUI,321,24,392,737
City & County of Honolulu,48-01,State Senate,23,R,"FALE, Richard Lee",340,18,441,799
City & County of Honolulu,48-01,State Senate,23,D,"RIVIERE, Gil",332,31,466,829
City & County of Honolulu,48-01,State Representative,48,D,"KEOHOKALOLE, Jarrett K.",336,30,405,771
City & County of Honolulu,48-01,State Representative,48,R,"KUKAHIKO, Eldean L.",331,22,495,848
City & County of Honolulu,48-01,State Representative,48,N,"NAIPO, Kana",5,1,10,16
City & County of Honolulu,48-01,State Representative,48,L,"TAKAYAMA, Kaimanu",17,1,23,41
City & County of Honolulu,48-02,U.S. Senate Vacancy,,R,"CAVASSO, Cam",77,14,126,217
City & County of Honolulu,48-02,U.S. Senate Vacancy,,L,"KOKOSKI, Michael",5,0,7,12
City & County of Honolulu,48-02,U.S. Senate Vacancy,,D,"SCHATZ, Brian",198,16,250,464
City & County of Honolulu,48-02,U.S. House,2,R,"CROWLEY, Kawika",58,8,89,155
City & County of Honolulu,48-02,U.S. House,2,D,"GABBARD, Tulsi",220,19,282,521
City & County of Honolulu,48-02,U.S. House,2,L,"KENT, Joe",6,2,9,17
City & County of Honolulu,48-02,Governor,,R,AIONA / AHU,101,18,176,295
City & County of Honolulu,48-02,Governor,,L,DAVIS / MARLIN,7,0,6,13
City & County of Honolulu,48-02,Governor,,I,HANNEMANN / CHANG,35,2,34,71
City & County of Honolulu,48-02,Governor,,D,IGE / TSUTSUI,143,10,175,328
City & County of Honolulu,48-02,State Senate,23,R,"FALE, Richard Lee",122,21,167,310
City & County of Honolulu,48-02,State Senate,23,D,"RIVIERE, Gil",144,6,216,366
City & County of Honolulu,48-02,State Representative,48,D,"KEOHOKALOLE, Jarrett K.",174,12,204,390
City & County of Honolulu,48-02,State Representative,48,R,"KUKAHIKO, Eldean L.",94,17,169,280
City & County of Honolulu,48-02,State Representative,48,N,"NAIPO, Kana",1,0,4,5
City & County of Honolulu,48-02,State Representative,48,L,"TAKAYAMA, Kaimanu",5,1,7,13
City & County of Honolulu,48-03,U.S. Senate Vacancy,,R,"CAVASSO, Cam",219,26,386,631
City & County of Honolulu,48-03,U.S. Senate Vacancy,,L,"KOKOSKI, Michael",16,3,25,44
City & County of Honolulu,48-03,U.S. Senate Vacancy,,D,"SCHATZ, Brian",568,56,679,1303
City & County of Honolulu,48-03,U.S. House,2,R,"CROWLEY, Kawika",140,17,267,424
City & County of Honolulu,48-03,U.S. House,2,D,"GABBARD, Tulsi",655,68,794,1517
City & County of Honolulu,48-03,U.S. House,2,L,"KENT, Joe",7,1,22,30
City & County of Honolulu,48-03,Governor,,R,AIONA / AHU,334,34,499,867
City & County of Honolulu,48-03,Governor,,L,DAVIS / MARLIN,10,0,15,25
City & County of Honolulu,48-03,Governor,,I,HANNEMANN / CHANG,63,9,119,191
City & County of Honolulu,48-03,Governor,,D,IGE / TSUTSUI,426,42,480,948
City & County of Honolulu,48-03,State Senate,24,R,"DANNER, Kilomana Michael",198,21,314,533
City & County of Honolulu,48-03,State Senate,24,D,"TOKUDA, Jill N.",592,60,741,1393
City & County of Honolulu,48-03,State Representative,48,D,"KEOHOKALOLE, Jarrett K.",505,50,620,1175
City & County of Honolulu,48-03,State Representative,48,R,"KUKAHIKO, Eldean L.",277,32,437,746
City & County of Honolulu,48-03,State Representative,48,N,"NAIPO, Kana",2,0,10,12
City & County of Honolulu,48-03,State Representative,48,L,"TAKAYAMA, Kaimanu",21,3,16,40
City & County of Honolulu,48-04,U.S. Senate Vacancy,,R,"CAVASSO, Cam",90,11,118,219
City & County of Honolulu,48-04,U.S. Senate Vacancy,,L,"KOKOSKI, Michael",1,1,5,7
City & County of Honolulu,48-04,U.S. Senate Vacancy,,D,"SCHATZ, Brian",192,20,196,408
City & County of Honolulu,48-04,U.S. House,2,R,"CROWLEY, Kawika",58,12,77,147
City & County of Honolulu,48-04,U.S. House,2,D,"GABBARD, Tulsi",221,18,229,468
City & County of Honolulu,48-04,U.S. House,2,L,"KENT, Joe",0,2,10,12
City & County of Honolulu,48-04,Governor,,R,AIONA / AHU,118,14,152,284
City & County of Honolulu,48-04,Governor,,L,DAVIS / MARLIN,0,0,6,6
City & County of Honolulu,48-04,Governor,,I,HANNEMANN / CHANG,24,4,34,62
City & County of Honolulu,48-04,Governor,,D,IGE / TSUTSUI,151,14,134,299
City & County of Honolulu,48-04,State Senate,23,R,"FALE, Richard Lee",126,16,147,289
City & County of Honolulu,48-04,State Senate,23,D,"RIVIERE, Gil",147,14,161,322
City & County of Honolulu,48-04,State Representative,48,D,"KEOHOKALOLE, Jarrett K.",177,15,177,369
City & County of Honolulu,48-04,State Representative,48,R,"KUKAHIKO, Eldean L.",101,13,130,244
City & County of Honolulu,48-04,State Representative,48,N,"NAIPO, Kana",6,1,2,9
City & County of Honolulu,48-04,State Representative,48,L,"TAKAYAMA, Kaimanu",1,1,4,6
City & County of Honolulu,48-05,U.S. Senate Vacancy,,R,"CAVASSO, Cam",353,38,438,829
City & County of Honolulu,48-05,U.S. Senate Vacancy,,L,"KOKOSKI, Michael",30,1,28,59
City & County of Honolulu,48-05,U.S. Senate Vacancy,,D,"SCHATZ, Brian",725,77,742,1544
City & County of Honolulu,48-05,U.S. House,2,R,"CROWLEY, Kawika",210,26,297,533
City & County of Honolulu,48-05,U.S. House,2,D,"GABBARD, Tulsi",856,87,897,1840
City & County of Honolulu,48-05,U.S. House,2,L,"KENT, Joe",22,3,21,46
City & County of Honolulu,48-05,Governor,,R,AIONA / AHU,470,54,604,1128
City & County of Honolulu,48-05,Governor,,L,DAVIS / MARLIN,17,1,14,32
City & County of Honolulu,48-05,Governor,,I,HANNEMANN / CHANG,90,7,121,218
City & County of Honolulu,48-05,Governor,,D,IGE / TSUTSUI,562,54,493,1109
City & County of Honolulu,48-05,State Senate,24,R,"DANNER, Kilomana Michael",305,31,345,681
City & County of Honolulu,48-05,State Senate,24,D,"TOKUDA, Jill N.",778,78,825,1681
City & County of Honolulu,48-05,State Representative,48,D,"KEOHOKALOLE, Jarrett K.",642,76,707,1425
City & County of Honolulu,48-05,State Representative,48,R,"KUKAHIKO, Eldean L.",409,36,445,890
City & County of Honolulu,48-05,State Representative,48,N,"NAIPO, Kana",8,0,14,22
City & County of Honolulu,48-05,State Representative,48,L,"TAKAYAMA, Kaimanu",22,1,36,59
City & County of Honolulu,48-06,U.S. Senate Vacancy,,R,"CAVASSO, Cam",255,32,345,632
City & County of Honolulu,48-06,U.S. Senate Vacancy,,L,"KOKOSKI, Michael",25,0,27,52
City & County of Honolulu,48-06,U.S. Senate Vacancy,,D,"SCHATZ, Brian",633,44,701,1378
City & County of Honolulu,48-06,U.S. House,2,R,"CROWLEY, Kawika",169,18,204,391
City & County of Honolulu,48-06,U.S. House,2,D,"GABBARD, Tulsi",742,58,848,1648
City & County of Honolulu,48-06,U.S. House,2,L,"KENT, Joe",13,0,26,39
City & County of Honolulu,48-06,Governor,,R,AIONA / AHU,361,34,462,857
City & County of Honolulu,48-06,Governor,,L,DAVIS / MARLIN,18,0,18,36
City & County of Honolulu,48-06,Governor,,I,HANNEMANN / CHANG,77,8,116,201
City & County of Honolulu,48-06,Governor,,D,IGE / TSUTSUI,488,35,505,1028
City & County of Honolulu,48-06,State Senate,24,R,"DANNER, Kilomana Michael",207,19,250,476
City & County of Honolulu,48-06,State Senate,24,D,"TOKUDA, Jill N.",704,56,810,1570
City & County of Honolulu,48-06,State Representative,48,D,"KEOHOKALOLE, Jarrett K.",593,46,675,1314
City & County of Honolulu,48-06,State Representative,48,R,"KUKAHIKO, Eldean L.",277,25,367,669
City & County of Honolulu,48-06,State Representative,48,N,"NAIPO, Kana",16,2,21,39
City & County of Honolulu,48-06,State Representative,48,L,"TAKAYAMA, Kaimanu",18,1,21,40
City & County of Honolulu,49-01,U.S. Senate Vacancy,,R,"CAVASSO, Cam",307,31,481,819
City & County of Honolulu,49-01,U.S. Senate Vacancy,,L,"KOKOSKI, Michael",17,0,26,43
City & County of Honolulu,49-01,U.S. Senate Vacancy,,D,"SCHATZ, Brian",792,89,884,1765
City & County of Honolulu,49-01,U.S. House,2,R,"CROWLEY, Kawika",204,20,297,521
City & County of Honolulu,49-01,U.S. House,2,D,"GABBARD, Tulsi",897,96,1045,2038
City & County of Honolulu,49-01,U.S. House,2,L,"KENT, Joe",25,1,34,60
City & County of Honolulu,49-01,Governor,,R,AIONA / AHU,462,43,659,1164
City & County of Honolulu,49-01,Governor,,L,DAVIS / MARLIN,19,2,15,36
City & County of Honolulu,49-01,Governor,,I,HANNEMANN / CHANG,95,13,132,240
City & County of Honolulu,49-01,Governor,,D,IGE / TSUTSUI,587,62,607,1256
City & County of Honolulu,49-01,State Senate,24,R,"DANNER, Kilomana Michael",243,23,366,632
City & County of Honolulu,49-01,State Senate,24,D,"TOKUDA, Jill N.",840,91,971,1902
City & County of Honolulu,49-02,U.S. Senate Vacancy,,R,"CAVASSO, Cam",149,10,237,396
City & County of Honolulu,49-02,U.S. Senate Vacancy,,L,"KOKOSKI, Michael",17,0,14,31
City & County of Honolulu,49-02,U.S. Senate Vacancy,,D,"SCHATZ, Brian",442,18,501,961
City & County of Honolulu,49-02,U.S. House,2,R,"CROWLEY, Kawika",86,9,153,248
City & County of Honolulu,49-02,U.S. House,2,D,"GABBARD, Tulsi",536,18,581,1135
City & County of Honolulu,49-02,U.S. House,2,L,"KENT, Joe",5,0,18,23
City & County of Honolulu,49-02,Governor,,R,AIONA / AHU,210,11,333,554
City & County of Honolulu,49-02,Governor,,L,DAVIS / MARLIN,6,0,16,22
City & County of Honolulu,49-02,Governor,,I,HANNEMANN / CHANG,73,2,75,150
City & County of Honolulu,49-02,Governor,,D,IGE / TSUTSUI,358,17,353,728
City & County of Honolulu,49-02,State Senate,24,R,"DANNER, Kilomana Michael",119,9,167,295
City & County of Honolulu,49-02,State Senate,24,D,"TOKUDA, Jill N.",510,19,563,1092
City & County of Honolulu,49-03,U.S. Senate Vacancy,,R,"CAVASSO, Cam",299,20,333,652
City & County of Honolulu,49-03,U.S. Senate Vacancy,,L,"KOKOSKI, Michael",15,2,23,40
City & County of Honolulu,49-03,U.S. Senate Vacancy,,D,"SCHATZ, Brian",845,72,809,1726
City & County of Honolulu,49-03,U.S. House,2,R,"CROWLEY, Kawika",176,10,221,407
City & County of Honolulu,49-03,U.S. House,2,D,"GABBARD, Tulsi",989,82,929,2000
City & County of Honolulu,49-03,U.S. House,2,L,"KENT, Joe",23,3,23,49
City & County of Honolulu,49-03,Governor,,R,AIONA / AHU,399,23,475,897
City & County of Honolulu,49-03,Governor,,L,DAVIS / MARLIN,7,2,15,24
City & County of Honolulu,49-03,Governor,,I,HANNEMANN / CHANG,79,13,116,208
City & County of Honolulu,49-03,Governor,,D,IGE / TSUTSUI,742,61,593,1396
City & County of Honolulu,49-03,State Senate,24,R,"DANNER, Kilomana Michael",193,16,259,468
City & County of Honolulu,49-03,State Senate,24,D,"TOKUDA, Jill N.",975,75,897,1947
City & County of Honolulu,49-04,U.S. Senate Vacancy,,R,"CAVASSO, Cam",262,22,286,570
City & County of Honolulu,49-04,U.S. Senate Vacancy,,L,"KOKOSKI, Michael",19,1,20,40
City & County of Honolulu,49-04,U.S. Senate Vacancy,,D,"SCHATZ, Brian",716,58,648,1422
City & County of Honolulu,49-04,U.S. House,2,R,"CROWLEY, Kawika",182,14,165,361
City & County of Honolulu,49-04,U.S. House,2,D,"GABBARD, Tulsi",801,67,774,1642
City & County of Honolulu,49-04,U.S. House,2,L,"KENT, Joe",11,1,15,27
City & County of Honolulu,49-04,Governor,,R,AIONA / AHU,365,34,415,814
City & County of Honolulu,49-04,Governor,,L,DAVIS / MARLIN,12,4,13,29
City & County of Honolulu,49-04,Governor,,I,HANNEMANN / CHANG,87,7,92,186
City & County of Honolulu,49-04,Governor,,D,IGE / TSUTSUI,569,37,463,1069
City & County of Honolulu,49-04,State Senate,24,R,"DANNER, Kilomana Michael",200,16,200,416
City & County of Honolulu,49-04,State Senate,24,D,"TOKUDA, Jill N.",793,64,746,1603
City & County of Honolulu,49-05,U.S. Senate Vacancy,,R,"CAVASSO, Cam",58,6,86,150
City & County of Honolulu,49-05,U.S. Senate Vacancy,,L,"KOKOSKI, Michael",3,0,6,9
City & County of Honolulu,49-05,U.S. Senate Vacancy,,D,"SCHATZ, Brian",112,11,190,313
City & County of Honolulu,49-05,U.S. House,2,R,"CROWLEY, Kawika",32,5,47,84
City & County of Honolulu,49-05,U.S. House,2,D,"GABBARD, Tulsi",128,13,227,368
City & County of Honolulu,49-05,U.S. House,2,L,"KENT, Joe",4,0,8,12
City & County of Honolulu,49-05,Governor,,R,AIONA / AHU,68,7,125,200
City & County of Honolulu,49-05,Governor,,L,DAVIS / MARLIN,2,0,6,8
City & County of Honolulu,49-05,Governor,,I,HANNEMANN / CHANG,17,1,24,42
City & County of Honolulu,49-05,Governor,,D,IGE / TSUTSUI,94,10,132,236
City & County of Honolulu,49-05,State Senate,24,R,"DANNER, Kilomana Michael",41,4,63,108
City & County of Honolulu,49-05,State Senate,24,D,"TOKUDA, Jill N.",126,13,206,345
City & County of Honolulu,49-06,U.S. Senate Vacancy,,R,"CAVASSO, Cam",118,20,163,301
City & County of Honolulu,49-06,U.S. Senate Vacancy,,L,"KOKOSKI, Michael",7,0,6,13
City & County of Honolulu,49-06,U.S. Senate Vacancy,,D,"SCHATZ, Brian",338,29,341,708
City & County of Honolulu,49-06,U.S. House,2,R,"CROWLEY, Kawika",52,9,107,168
City & County of Honolulu,49-06,U.S. House,2,D,"GABBARD, Tulsi",394,38,378,810
City & County of Honolulu,49-06,U.S. House,2,L,"KENT, Joe",8,1,11,20
City & County of Honolulu,49-06,Governor,,R,AIONA / AHU,151,18,223,392
City & County of Honolulu,49-06,Governor,,L,DAVIS / MARLIN,7,0,10,17
City & County of Honolulu,49-06,Governor,,I,HANNEMANN / CHANG,50,2,36,88
City & County of Honolulu,49-06,Governor,,D,IGE / TSUTSUI,274,31,249,554
City & County of Honolulu,50-01,U.S. Senate Vacancy,,R,"CAVASSO, Cam",313,21,454,788
City & County of Honolulu,50-01,U.S. Senate Vacancy,,L,"KOKOSKI, Michael",11,0,15,26
City & County of Honolulu,50-01,U.S. Senate Vacancy,,D,"SCHATZ, Brian",497,53,710,1260
City & County of Honolulu,50-01,U.S. House,2,R,"CROWLEY, Kawika",187,20,337,544
City & County of Honolulu,50-01,U.S. House,2,D,"GABBARD, Tulsi",604,54,818,1476
City & County of Honolulu,50-01,U.S. House,2,L,"KENT, Joe",15,0,19,34
City & County of Honolulu,50-01,Governor,,R,AIONA / AHU,382,36,558,976
City & County of Honolulu,50-01,Governor,,L,DAVIS / MARLIN,11,0,17,28
City & County of Honolulu,50-01,Governor,,I,HANNEMANN / CHANG,63,6,109,178
City & County of Honolulu,50-01,Governor,,D,IGE / TSUTSUI,371,34,515,920
City & County of Honolulu,50-01,State Senate,24,R,"DANNER, Kilomana Michael",273,18,421,712
City & County of Honolulu,50-01,State Senate,24,D,"TOKUDA, Jill N.",514,56,700,1270
City & County of Honolulu,50-01,State Representative,50,D,"BROMAN, Holly A.",143,16,241,400
City & County of Honolulu,50-01,State Representative,50,R,"THIELEN, Cynthia",658,56,916,1630
City & County of Honolulu,50-02,U.S. Senate Vacancy,,R,"CAVASSO, Cam",334,27,658,1019
City & County of Honolulu,50-02,U.S. Senate Vacancy,,L,"KOKOSKI, Michael",20,0,35,55
City & County of Honolulu,50-02,U.S. Senate Vacancy,,D,"SCHATZ, Brian",723,65,1103,1891
City & County of Honolulu,50-02,U.S. House,2,R,"CROWLEY, Kawika",191,17,446,654
City & County of Honolulu,50-02,U.S. House,2,D,"GABBARD, Tulsi",850,71,1276,2197
City & County of Honolulu,50-02,U.S. House,2,L,"KENT, Joe",30,2,45,77
City & County of Honolulu,50-02,Governor,,R,AIONA / AHU,445,30,852,1327
City & County of Honolulu,50-02,Governor,,L,DAVIS / MARLIN,21,2,35,58
City & County of Honolulu,50-02,Governor,,I,HANNEMANN / CHANG,89,8,141,238
City & County of Honolulu,50-02,Governor,,D,IGE / TSUTSUI,541,52,792,1385
City & County of Honolulu,50-02,State Representative,50,D,"BROMAN, Holly A.",219,16,361,596
City & County of Honolulu,50-02,State Representative,50,R,"THIELEN, Cynthia",824,73,1353,2250
City & County of Honolulu,50-03,U.S. Senate Vacancy,,R,"CAVASSO, Cam",382,34,675,1091
City & County of Honolulu,50-03,U.S. Senate Vacancy,,L,"KOKOSKI, Michael",18,1,39,58
City & County of Honolulu,50-03,U.S. Senate Vacancy,,D,"SCHATZ, Brian",842,80,1107,2029
City & County of Honolulu,50-03,U.S. House,2,R,"CROWLEY, Kawika",256,21,445,722
City & County of Honolulu,50-03,U.S. House,2,D,"GABBARD, Tulsi",957,92,1322,2371
City & County of Honolulu,50-03,U.S. House,2,L,"KENT, Joe",13,3,43,59
City & County of Honolulu,50-03,Governor,,R,AIONA / AHU,529,50,848,1427
City & County of Honolulu,50-03,Governor,,L,DAVIS / MARLIN,18,0,45,63
City & County of Honolulu,50-03,Governor,,I,HANNEMANN / CHANG,93,14,140,247
City & County of Honolulu,50-03,Governor,,D,IGE / TSUTSUI,634,54,810,1498
City & County of Honolulu,50-03,State Representative,50,D,"BROMAN, Holly A.",249,30,415,694
City & County of Honolulu,50-03,State Representative,50,R,"THIELEN, Cynthia",948,85,1324,2357
City & County of Honolulu,50-04,U.S. Senate Vacancy,,R,"CAVASSO, Cam",20,2,23,45
City & County of Honolulu,50-04,U.S. Senate Vacancy,,L,"KOKOSKI, Michael",1,0,1,2
City & County of Honolulu,50-04,U.S. Senate Vacancy,,D,"SCHATZ, Brian",31,4,62,97
City & County of Honolulu,50-04,U.S. House,2,R,"CROWLEY, Kawika",15,0,15,30
City & County of Honolulu,50-04,U.S. House,2,D,"GABBARD, Tulsi",36,6,73,115
City & County of Honolulu,50-04,U.S. House,2,L,"KENT, Joe",2,0,2,4
City & County of Honolulu,50-04,Governor,,R,AIONA / AHU,24,2,34,60
City & County of Honolulu,50-04,Governor,,L,DAVIS / MARLIN,4,0,0,4
City & County of Honolulu,50-04,Governor,,I,HANNEMANN / CHANG,4,1,11,16
City & County of Honolulu,50-04,Governor,,D,IGE / TSUTSUI,22,3,44,69
City & County of Honolulu,50-04,State Senate,24,R,"DANNER, Kilomana Michael",16,2,23,41
City & County of Honolulu,50-04,State Senate,24,D,"TOKUDA, Jill N.",32,4,63,99
City & County of Honolulu,50-04,State Representative,50,D,"BROMAN, Holly A.",8,3,18,29
City & County of Honolulu,50-04,State Representative,50,R,"THIELEN, Cynthia",41,3,65,109
City & County of Honolulu,51-01,U.S. Senate Vacancy,,R,"CAVASSO, Cam",134,14,196,344
City & County of Honolulu,51-01,U.S. Senate Vacancy,,L,"KOKOSKI, Michael",7,1,11,19
City & County of Honolulu,51-01,U.S. Senate Vacancy,,D,"SCHATZ, Brian",383,18,459,860
City & County of Honolulu,51-01,U.S. House,2,R,"CROWLEY, Kawika",75,6,128,209
City & County of Honolulu,51-01,U.S. House,2,D,"GABBARD, Tulsi",443,29,521,993
